61	2	Mulholland Dr.	3.33	Lynch, David	2001	France-USA	Mystery-Drama-Thriller
62	2	Wild Bunch, The	0.66	Peckinpah, Sam	1969	USA	Western
63	2	Enfants du paradis, Les	38.52	Carné, Marcel	1945	France	Romance-Drama
64	2	Once Upon a Time in the West	14.4	Leone, Sergio	1968	Italy-USA	Western
65	2	Pierrot le fou	31.16	Godard, Jean-Luc	1965	France-Italy	Romance-Drama-Crime
66	2	Battle of Algiers, The	58.88	Pontecorvo, Gillo	1966	Italy-Algeria	War-Political-Drama
67	2	Gold Rush, The	0.88	Chaplin, Charles	1925	USA	Comedy-Adventure-Family
68	2	Shoah	24.08	Lanzmann, Claude	1985	France	Documentary
69	2	Strada, La	88.26	Fellini, Federico	1954	Italy	Drama
70	2	Magnificent Ambersons, The	59.56	Welles, Orson	1942	USA	Drama
71	2	Seventh Seal, The	83.08	Bergman, Ingmar	1957	Sweden	Fantasy-Drama
72	2	Amarcord	82.76	Fellini, Federico	1973	Italy	Drama-Comedy
73	2	Late Spring	25.52	Ozu, Yasujiro	1949	Japan	Romance-Drama-Family
74	2	Voyage in Italy	27.37	Rossellini, Roberto	1953	Italy	Romance-Drama
75	2	Pulp Fiction	64.93	Tarantino, Quentin	1994	USA	Drama-Crime-Comedy
76	2	Viridiana	106.86	Buñuel, Luis	1961	Spain	Drama
77	2	GoodFellas	52.56	Scorsese, Martin	1990	USA	Drama-Crime
78	2	Leopard, The	46.9	Visconti, Luchino	1963	Italy	History-Drama-War
79	2	It's a Wonderful Life	44.11	Capra, Frank	1946	USA	Fantasy-Drama-Family
80	2	Blue Velvet	102.42	Lynch, David	1986	USA	Mystery-Crime-Drama
81	2	Pickpocket	39.18	Bresson, Robert	1959	France	Drama-Crime
82	2	Clockwork Orange, A	34.93	Kubrick, Stanley	1971	UK	Science Fiction-Crime-Drama
83	2	Gertrud	12.6	Dreyer, Carl Theodor	1964	Denmark	Drama
84	2	Conformist, The	106.9	Bertolucci, Bernardo	1970	Italy-France-West Germany	Political-Drama
85	2	Jules et Jim	127.93	Truffaut, François	1962	France	Romance-Drama
86	2	Annie Hall	139.44	Allen, Woody	1977	USA	Romance-Comedy
87	2	Nashville	11.61	Altman, Robert	1975	USA	Drama
88	2	Close-Up	11	Kiarostami, Abbas	1990	Iran	Documentary-Drama-Crime
89	2	Man Escaped, A	2.13	Bresson, Robert	1956	France	Prison-Drama
90	2	Man Who Shot Liberty Valance, The	46.85	Ford, John	1962	USA	Western
91	2	Last Year at Marienbad	9.28	Resnais, Alain	1961	France-Italy	Drama-Mystery-Avant-Garde
92	2	Greed	98.44	von Stroheim, Erich	1924	USA	Drama
93	2	Sansho the Bailiff	160.4	Mizoguchi, Kenji	1954	Japan	Drama
94	2	Shining, The	97.13	Kubrick, Stanley	1980	USA	Horror
95	2	Jaws	10.48	Spielberg, Steven	1975	USA	Horror-Thriller-Adventure
96	2	Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles	34.47	Akerman, Chantal	1975	Belgium-France	Drama-Avant-Garde
97	2	Aguirre: The Wrath of God	37.93	Herzog, Werner	1972	West Germany	History-Drama-Adventure
98	2	Blowup	0.09	Antonioni, Michelangelo	1966	Italy-UK	Mystery-Drama
99	2	Sans soleil	136.91	Marker, Chris	1983	France	Avant-Garde-Documentary
100	2	Sátántangó	5.75	Tarr, Béla	1994	Hungary-Germany-Switzerland	Drama-Comedy-Mystery
101	2	To Be or Not to Be	41.57	Lubitsch, Ernst	1942	USA	War-Comedy
102	2	Once Upon a Time in America	5.59	Leone, Sergio	1984	Italy-USA	Drama-Crime
103	2	Wizard of Oz, The	127.13	Fleming, Victor	1939	USA	Musical-Fantasy-Family
104	2	Woman Under the Influence, A	124.15	Cassavetes, John	1974	USA	Drama
105	2	Intolerance	29.82	Griffith, D.W.	1916	USA	History-Drama
106	2	Manhattan	25.67	Allen, Woody	1979	USA	Romance-Comedy
107	2	Mother and the Whore, The	21.34	Eustache, Jean	1973	France	Drama
108	2	Eclisse, L'	41.86	Antonioni, Michelangelo	1962	Italy-France	Drama-Romance
109	2	Jetée, La	45.22	Marker, Chris	1962	France	Science Fiction-Drama-Short
110	2	Gone with the Wind	6.63	Fleming, Victor	1939	USA	History-Romance-Drama
111	2	Spirit of the Beehive, The	55.55	Erice, Victor	1973	Spain	Drama
112	2	Hiroshima mon amour	11.74	Resnais, Alain	1959	France-Japan	Drama
113	2	Ikiru	192.52	Kurosawa, Akira	1952	Japan	Drama
114	2	Bringing Up Baby	113.59	Hawks, Howard	1938	USA	Romance-Comedy
115	2	Sherlock Jr.	119.59	Keaton, Buster	1924	USA	Fantasy-Comedy
116	2	Star Wars	66.77	Lucas, George	1977	USA	Science Fiction-Fantasy-Adventure
117	2	All About Eve	39.56	Mankiewicz, Joseph L.	1950	USA	Drama
118	2	E.T. The Extra-Terrestrial	125.49	Spielberg, Steven	1982	USA	Science Fiction-Family
119	2	One Flew Over the Cuckoo's Nest	0.19	Forman, Milos	1975	USA	Drama
120	2	Madame de...	13.82	Ophüls, Max	1953	France-Italy	Romance-Drama
121	2	My Darling Clementine	46.38	Ford, John	1946	USA	Western
122	2	Letter from an Unknown Woman	45.41	Ophüls, Max	1948	USA	Romance-Drama
123	2	Âge d'or, L'	5.57	Buñuel, Luis	1930	France	Drama-Avant-Garde-Experimental
124	2	Don't Look Now	34.73	Roeg, Nicolas	1973	UK	Mystery-Thriller
125	2	Badlands	114.82	Malick, Terrence	1973	USA	Drama-Crime
126	2	Vivre sa vie	24.98	Godard, Jean-Luc	1962	France	Drama
127	2	Brighter Summer Day, A	0.17	Yang, Edward	1991	Taiwan	Crime-Romance-Drama
128	2	Alien	9.64	Scott, Ridley	1979	USA	Science Fiction-Horror
129	2	Notorious	82.45	Hitchcock, Alfred	1946	USA	Romance-Thriller-Mystery
130	2	Partie de campagne	13.75	Renoir, Jean	1936	France	Romance-Drama-Short
131	2	Yi yi	31.05	Yang, Edward	2000	Taiwan-Japan	Drama
132	2	Olvidados, Los	92.62	Buñuel, Luis	1950	Mexico	Drama-Crime
133	2	Rome, Open City	67.84	Rossellini, Roberto	1945	Italy	War-Drama
134	2	Nosferatu	1.79	Murnau, F.W.	1922	Germany	Horror
135	2	Lady Eve, The	88.34	Sturges, Preston	1941	USA	Romance-Comedy
136	2	Chien andalou, Un	35.6	Buñuel, Luis	1928	France	Horror-Fantasy-Avant-Garde
137	2	Double Indemnity	23.81	Wilder, Billy	1944	USA	Mystery-Crime
138	2	Ali: Fear Eats the Soul	13.39	Fassbinder, Rainer Werner	1974	West Germany	Romance-Drama
139	2	Exterminating Angel, The	35.12	Buñuel, Luis	1962	Mexico	Drama-Fantasy-Mystery
140	2	Days of Heaven	114.19	Malick, Terrence	1978	USA	Romance-Drama
141	2	His Girl Friday	59.83	Hawks, Howard	1940	USA	Romance-Comedy
142	2	Conversation, The	40.45	Coppola, Francis Ford	1974	USA	Thriller-Drama-Crime
143	2	Stagecoach	29.1	Ford, John	1939	USA	Western-Action-Drama
144	2	Matter of Life and Death, A	4.38	Powell, Michael/Emeric Pressburger	1946	UK	Romance-Fantasy-Comedy
145	2	Do the Right Thing	103.94	Lee, Spike	1989	USA	Drama-Comedy
146	2	Trouble in Paradise	36.74	Lubitsch, Ernst	1932	USA	Romance-Comedy
147	2	Rosemary's Baby	37.22	Polanski, Roman	1968	USA	Thriller-Horror-Drama
148	2	Brief Encounter	19.21	Lean, David	1945	UK	Romance-Drama
149	2	Histoire(s) du cinéma	9.68	Godard, Jean-Luc	1998	France	Documentary
150	2	On the Waterfront	44.89	Kazan, Elia	1954	USA	Drama
151	2	Gospel According to St. Matthew, The	167.23	Pasolini, Pier Paolo	1964	Italy-France	Religious-Drama
152	2	Beau travail	22.26	Denis, Claire	1999	France	Drama
153	2	Good, the Bad and the Ugly, The	12.5	Leone, Sergio	1966	Italy-Spain	Western-Action
154	2	Duck Soup	2.44	McCarey, Leo	1933	USA	Comedy
155	2	Cries and Whispers	10.86	Bergman, Ingmar	1972	Sweden	Drama
156	2	Come and See	6.67	Klimov, Elem	1985	USSR	War-Drama-History
157	2	Chimes at Midnight	33.11	Welles, Orson	1965	France-Spain-Switzerland	War-Drama-Comedy
158	2	Discreet Charm of the Bourgeoisie, The	3.94	Buñuel, Luis	1972	France	Fantasy-Drama-Comedy
159	2	Argent, L'	37.5	Bresson, Robert	1983	France-Switzerland	Drama-Crime
160	2	Deer Hunter, The	161.32	Cimino, Michael	1978	USA	War-Drama
161	2	Passenger, The	94.23	Antonioni, Michelangelo	1975	Italy	Drama
162	2	King Kong	151.72	Cooper, Merian C./Ernest B. Schoedsack	1933	USA	Fantasy-Adventure-Horror
163	2	River, The	31.42	Renoir, Jean	1951	France-India-USA	Romance-Drama
164	2	Red Shoes, The	5.68	Powell, Michael/Emeric Pressburger	1948	UK	Dance-Musical-Drama
165	2	Black Narcissus	23.52	Powell, Michael/Emeric Pressburger	1947	UK	Drama-Religious
166	2	Grapes of Wrath, The	53.1	Ford, John	1940	USA	Drama
167	2	Napoléon	27.67	Gance, Abel	1927	France	War-History-Biography
168	2	Mouchette	87.54	Bresson, Robert	1967	France	Drama
169	2	Dekalog	108.2	Kieslowski, Krzysztof	1988	Poland	Drama
170	2	Imitation of Life	49.81	Sirk, Douglas	1959	USA	Drama-Romance
171	2	Earth	28.93	Dovzhenko, Alexander	1930	USSR	Drama
172	2	Umbrellas of Cherbourg, The	167.54	Demy, Jacques	1964	France-Germany	Romance-Musical-Drama
173	2	Life and Death of Colonel Blimp, The	117.04	Powell, Michael/Emeric Pressburger	1943	UK	War-Drama-Comedy
174	2	There Will Be Blood	117.9	Anderson, Paul Thomas	2007	USA	Drama
175	2	Great Dictator, The	82.78	Chaplin, Charles	1940	USA	War-Comedy-Political
176	2	Rocco and His Brothers	106.51	Visconti, Luchino	1960	Italy-France	Drama
177	2	Brazil	19.3	Gilliam, Terry	1985	UK	Science Fiction-Fantasy
178	2	Celine and Julie Go Boating	69.33	Rivette, Jacques	1974	France	Fantasy-Drama-Avant-Garde
179	2	Travelling Players, The	2.64	Angelopoulos, Theo	1975	Greece	Political-Drama
180	2	Out of the Past	44.16	Tourneur, Jacques	1947	USA	Thriller-Mystery-Crime
181	2	Last Laugh, The	48.52	Murnau, F.W.	1924	Germany	Drama
182	2	Spring in a Small Town	10.4	Fei Mu	1948	China	Romance-Drama
183	2	Sweet Smell of Success	19.51	Mackendrick, Alexander	1957	USA	Drama
184	2	Belle de jour	177.5	Buñuel, Luis	1967	France-Italy	Drama
185	2	Birds, The	24.18	Hitchcock, Alfred	1963	USA	Horror
186	2	Performance	46.61	Roeg, Nicolas/Donald Cammell	1970	UK	Drama
187	2	Best Years of Our Lives, The	59.16	Wyler, William	1946	USA	War-Drama
188	2	Kes	22.97	Loach, Ken	1969	UK	Drama
189	2	Umberto D.	133.03	De Sica, Vittorio	1952	Italy	Drama
190	2	Ran	0.8	Kurosawa, Akira	1985	France-Japan	War-History-Drama
191	2	Night and Fog	8.7	Resnais, Alain	1955	France	War-Documentary-Short
192	2	Texas Chainsaw Massacre, The	20.27	Hooper, Tobe	1974	USA	Thriller-Horror
193	2	Red River	24.65	Hawks, Howard	1948	USA	Western
194	2	Fargo	3.86	Coen, Joel & Ethan Coen	1996	USA	Drama-Crime-Comedy
195	2	Close Encounters of the Third Kind	72.74	Spielberg, Steven	1977	USA	Science Fiction-Adventure
196	2	Thin Red Line, The	36.43	Malick, Terrence	1998	USA	War-Drama-Action
197	2	Quiet Man, The	42.96	Ford, John	1952	USA	Romance-Drama-Comedy
198	2	Death in Venice	27.8	Visconti, Luchino	1971	Italy	Drama
199	2	Piano, The	0.22	Campion, Jane	1993	New Zealand-Australia-France	History-Drama-Romance
200	2	Nights of Cabiria	111.53	Fellini, Federico	1957	Italy-France	Drama
201	2	Caché	7.83	Haneke, Michael	2005	France-Austria-Germany-Italy-USA	Thriller-Drama
202	2	Salò, or the 120 Days of Sodom	22.09	Pasolini, Pier Paolo	1975	Italy	Horror-Drama-Political
203	2	Spirited Away	178.04	Miyazaki, Hayao	2001	Japan	Animated-Adventure-Fantasy
204	2	Samouraï, Le	18.97	Melville, Jean-Pierre	1967	France	Thriller-Crime
205	2	Nanook of the North	73.88	Flaherty, Robert	1922	USA	Documentary
206	2	Chungking Express	30.87	Wong Kar-wai	1994	Hong Kong	Romance-Drama
207	2	McCabe & Mrs. Miller	118.93	Altman, Robert	1971	USA	Western-Drama
208	2	City of Sadness, A	17.2	Hou Hsiao-hsien	1989	Taiwan-Hong Kong	Political-Drama
209	2	Schindler's List	3.78	Spielberg, Steven	1993	USA	War-History-Drama
210	2	Ivan the Terrible, Part 2	17.86	Eisenstein, Sergei	1946	USSR	History-Drama-Biography
211	2	Breaking the Waves	6.49	von Trier, Lars	1996	Denmark-Sweden-France-Netherlands-Norway-Iceland-Spain	Romance-Drama
212	2	Paisan	117.35	Rossellini, Roberto	1946	Italy	War-Drama
213	2	Wings of Desire	149.67	Wenders, Wim	1987	West Germany-France	Fantasy-Drama
214	2	Exorcist, The	86.79	Friedkin, William	1973	USA	Horror
215	2	Graduate, The	27.58	Nichols, Mike	1967	USA	Romance-Drama-Comedy
216	2	Sullivan's Travels	54.34	Sturges, Preston	1941	USA	Romance-Comedy
217	2	Raiders of the Lost Ark	6.97	Spielberg, Steven	1981	USA	Adventure-Action
218	2	Two or Three Things I Know About Her	90.59	Godard, Jean-Luc	1966	France	Drama
219	2	Cabinet of Dr. Caligari, The	1.88	Wiene, Robert	1920	Germany	Horror-Fantasy
220	2	Wavelength	58.49	Snow, Michael	1967	Canada-USA	Avant-Garde
221	2	Ashes and Diamonds	108.75	Wajda, Andrzej	1958	Poland	War-Drama-Political
222	2	Vampyr	19.95	Dreyer, Carl Theodor	1932	Germany-France	Horror
223	2	Big Lebowski, The	34.98	Coen, Joel & Ethan Coen	1998	USA-UK	Comedy-Crime
224	2	Kind Hearts and Coronets	38.02	Hamer, Robert	1949	UK	Comedy
225	2	Meet Me in St. Louis	92.08	Minnelli, Vincente	1944	USA	Musical-Family-Drama
226	2	Treasure of the Sierra Madre, The	54.28	Huston, John	1948	USA	Adventure-Drama-Western
227	2	Crowd, The	17.61	Vidor, King	1928	USA	Drama
228	2	Solaris	96.76	Tarkovsky, Andrei	1972	USSR	Science Fiction-Drama-Mystery
229	2	Diary of a Country Priest	2.05	Bresson, Robert	1951	France	Religious-Drama
230	2	Groundhog Day	30.52	Ramis, Harold	1993	USA	Romance-Fantasy-Comedy
231	2	Colour of Pomegranate, The	56.94	Parajanov, Sergei	1969	USSR	History-Avant-Garde
232	2	Black God, White Devil	32.92	Rocha, Glauber	1964	Brazil	Political-Drama-Crime
233	2	Unforgiven	23.45	Eastwood, Clint	1992	USA	Western
234	2	Only Angels Have Wings	129.23	Hawks, Howard	1939	USA	Drama-Adventure-Romance
235	2	Bonnie and Clyde	2.76	Penn, Arthur	1967	USA	Drama-Crime-Biography
236	2	Verdugo, El	81.53	García Berlanga, Luis	1963	Spain-Italy	Drama-Comedy
237	2	Germany, Year Zero	7.27	Rossellini, Roberto	1947	Italy-West Germany	War-Drama
238	2	Eternal Sunshine of the Spotless Mind	46.76	Gondry, Michel	2004	USA	Romance-Drama-Comedy
239	2	Mean Streets	170.63	Scorsese, Martin	1973	USA	Drama-Crime
240	2	Tree of Life, The	5.49	Malick, Terrence	2011	USA	Drama
241	2	Life of Oharu, The	54.31	Mizoguchi, Kenji	1952	Japan	Drama
242	2	Johnny Guitar	29.82	Ray, Nicholas	1954	USA	Western
243	2	Tabu	114.66	Murnau, F.W.	1931	USA	Romance-Drama-Adventure
244	2	Meshes of the Afternoon	85.62	Deren, Maya & Alexander Hammid	1943	USA	Short-Avant-Garde-Fantasy
245	2	Band Wagon, The	11.92	Minnelli, Vincente	1953	USA	Musical-Dance-Comedy
246	2	Magnolia	3.47	Anderson, Paul Thomas	1999	USA	Drama
247	2	Thin Blue Line, The	17.69	Morris, Errol	1988	USA	Documentary
248	2	Zero for Conduct	161.87	Vigo, Jean	1933	France	Short-Drama
249	2	Paris, Texas	71.21	Wenders, Wim	1984	USA	Drama
250	2	Shop Around the Corner, The	4.99	Lubitsch, Ernst	1940	USA	Romance-Comedy
251	2	Tropical Malady	135.4	Weerasethakul, Apichatpong	2004	Thailand-France-Germany-Italy	Drama-Fantasy-Romance
252	2	Three Colours: Red	1.26	Kieslowski, Krzysztof	1994	France-Switzerland-Poland	Drama
253	2	Floating Clouds	91.33	Naruse, Mikio	1955	Japan	Romance-Drama
254	2	Ivan the Terrible, Part 1	14.81	Eisenstein, Sergei	1944	USSR	History-Drama-Biography
255	2	Notte, La	1.76	Antonioni, Michelangelo	1961	Italy-France	Drama
256	2	Night of the Living Dead	21.9	Romero, George A.	1968	USA	Horror
257	2	Crimes and Misdemeanors	5.12	Allen, Woody	1989	USA	Drama-Comedy
258	2	Three Colours: Blue	15.08	Kieslowski, Krzysztof	1993	France-Poland-Switzerland	Drama
259	2	Distant Voices, Still Lives	8.56	Davies, Terence	1988	UK	Drama
260	2	Faces	13.6	Cassavetes, John	1968	USA	Drama
261	2	Story of the Last Chrysanthemums, The	67.11	Mizoguchi, Kenji	1939	Japan	Romance-Drama
262	2	My Neighbour Totoro	46.01	Miyazaki, Hayao	1988	Japan	Fantasy-Family-Animated
263	2	Broken Blossoms	48.35	Griffith, D.W.	1919	USA	Romance-Drama
264	2	My Night at Maud's	140.8	Rohmer, Eric	1969	France	Romance-Drama
265	2	Paths of Glory	44.51	Kubrick, Stanley	1957	USA	War-Drama
266	2	Wages of Fear, The	146.71	Clouzot, Henri-Georges	1953	France-Italy	Thriller-Adventure-Action
267	2	F for Fake	2.62	Welles, Orson	1973	France-Iran-West Germany	Documentary-Avant-Garde
268	2	Throne of Blood	4.29	Kurosawa, Akira	1957	Japan	War-Drama
269	2	In a Lonely Place	7.98	Ray, Nicholas	1950	USA	Drama-Mystery-Romance
270	2	Freaks	0.08	Browning, Tod	1932	USA	Horror-Drama
271	2	Week-End	45.15	Godard, Jean-Luc	1967	France-Italy	Drama
272	2	Pandora's Box	73.81	Pabst, G.W.	1929	Germany	Drama-Crime-Romance
273	2	Love Streams	3.58	Cassavetes, John	1984	USA	Drama
274	2	Memories of Underdevelopment	35.4	Gutiérrez Alea, Tomás	1968	Cuba	Political-Romance-Drama
275	2	Cinema Paradiso	94.84	Tornatore, Giuseppe	1988	Italy-France	Drama-Comedy
276	2	Monsieur Verdoux	72.14	Chaplin, Charles	1947	USA	Crime-Comedy
277	2	Belle et la bête, La	31.88	Cocteau, Jean	1946	France	Fantasy
278	2	Eraserhead	125.32	Lynch, David	1977	USA	Horror-Fantasy-Science Fiction
279	2	Maltese Falcon, The	87.96	Huston, John	1941	USA	Mystery
280	2	Birth of a Nation, The	56.76	Griffith, D.W.	1915	USA	War-History-Drama
281	2	Big Sleep, The	12.16	Hawks, Howard	1946	USA	Mystery-Crime
282	2	Empire Strikes Back, The	167.68	Kershner, Irvin	1980	USA	Science Fiction-Fantasy-Adventure
283	2	Autumn Afternoon, An	36.56	Ozu, Yasujiro	1962	Japan	Drama
284	2	Kings of the Road	50.72	Wenders, Wim	1976	West Germany	Drama
285	2	Music Room, The	14.22	Ray, Satyajit	1958	India	Drama
286	2	Matrix, The	114.7	Wachowski, Lana & Lilly Wachowski	1999	USA-Australia	Science Fiction-Action-Adventure
287	2	Underground	42.24	Kusturica, Emir	1995	France-Germany-Hungary	War-Drama-Comedy
288	2	World of Apu, The	68.74	Ray, Satyajit	1959	India	Drama
289	2	Husbands	178.75	Cassavetes, John	1970	USA	Drama
290	2	Sacrifice, The	40.83	Tarkovsky, Andrei	1986	France-Sweden	Drama
291	2	Touki Bouki	15.1	Mambéty, Djibril Diop	1973	Senegal	Drama
292	2	All About My Mother	17.43	Almodóvar, Pedro	1999	Spain-France	Drama-Comedy
293	2	Philadelphia Story, The	6.38	Cukor, George	1940	USA	Romance-Comedy
294	2	Day of Wrath	26.04	Dreyer, Carl Theodor	1943	Denmark	Drama
295	2	Berlin Alexanderplatz	25.67	Fassbinder, Rainer Werner	1980	West Germany-Italy	Drama-History-Political
296	2	Thing, The	46.87	Carpenter, John	1982	USA	Science Fiction-Action-Horror
297	2	Peeping Tom	12.89	Powell, Michael	1960	UK	Thriller-Drama
298	2	Mr. Hulot's Holiday	21.04	Tati, Jacques	1953	France	Comedy
299	2	Harold and Maude	93.83	Ashby, Hal	1971	USA	Comedy
300	2	Kid, The	29.63	Chaplin, Charles	1921	USA	Drama-Comedy-Family
301	2	Canterbury Tale, A	8.12	Powell, Michael/Emeric Pressburger	1944	UK	Drama
302	2	Videodrome	33.89	Cronenberg, David	1983	Canada	Horror-Science Fiction
303	2	Red Desert	60.62	Antonioni, Michelangelo	1964	Italy-France	Drama
304	2	Cabaret	73.98	Fosse, Bob	1972	USA	Musical-Drama-Dance
305	2	This is Spinal Tap	17.71	Reiner, Rob	1984	USA	Comedy-Musical
306	2	Last Picture Show, The	92.58	Bogdanovich, Peter	1971	USA	Drama
307	2	Killer of Sheep	108.55	Burnett, Charles	1977	USA	Drama
308	2	Orpheus	7.92	Cocteau, Jean	1950	France	Romance-Fantasy-Drama
309	2	Snow White and the Seven Dwarfs	15.9	Hand, David	1937	USA	Animated-Family-Fantasy
310	2	Terra em Transe	6.82	Rocha, Glauber	1967	Brazil	Drama-Political
311	2	Back to the Future	35.21	Zemeckis, Robert	1985	USA	Science Fiction-Comedy
312	2	Reservoir Dogs	93.73	Tarantino, Quentin	1992	USA	Drama-Crime-Thriller
313	2	Dawn of the Dead	12.83	Romero, George A.	1978	USA	Horror-Action
314	2	To Kill a Mockingbird	30.22	Mulligan, Robert	1962	USA	Drama
315	2	Time to Live and the Time to Die, The	1.71	Hou Hsiao-hsien	1985	Taiwan	Drama
316	2	Puppetmaster, The	63.86	Hou Hsiao-hsien	1993	Taiwan	Drama-Biography
317	2	Where is the Friend's Home?	2.64	Kiarostami, Abbas	1987	Iran	Drama
318	2	West Side Story	2.03	Wise, Robert/Jerome Robbins	1961	USA	Romance-Musical-Dance
319	2	Amadeus	38.18	Forman, Milos	1984	USA	Musical-Biography-Drama
320	2	Bride of Frankenstein	3.09	Whale, James	1935	USA	Horror-Science Fiction
321	2	Listen to Britain	60.95	Jennings, Humphrey	1942	UK	Documentary-Short-War
322	2	Dog Day Afternoon	62.91	Lumet, Sidney	1975	USA	Drama-Crime
323	2	Lola Montès	8.41	Ophüls, Max	1955	France-West Germany	Drama-Biography-Romance
324	2	How Green Was My Valley	12.65	Ford, John	1941	USA	Drama
325	2	Eyes Wide Shut	23.85	Kubrick, Stanley	1999	USA-UK	Thriller-Drama
326	2	Midnight Cowboy	30.93	Schlesinger, John	1969	USA	Drama
