68	2	Bring Me the Head of Alfredo Garcia	14.7	Peckinpah, Sam	1974	USA	Crime-Thriller-Action
69	2	One Flew Over the Cuckoo's Nest	0.19	Forman, Milos	1975	USA	Drama
70	2	Monty Python and the Holy Grail	4.28	Gilliam, Terry/Terry Jones	1975	UK	History-Comedy
71	2	Taxi Driver	42.05	Scorsese, Martin	1976	USA	Drama-Crime
72	2	The Outlaw Josey Wales	103.31	Eastwood, Clint	1976	USA	Western-Drama
73	2	Loma	4.28	Risto Jarva	1976	Finland	Comedy
74	2	Star Wars	66.77	Lucas, George	1977	USA	Science Fiction-Fantasy-Adventure
75	2	Close Encounters of the Third Kind	72.74	Spielberg, Steven	1977	USA	Science Fiction-Adventure
76	2	Jäniksen vuosi	0.66	Risto Jarva	1977	Finland	Comedy
77	2	The Deer Hunter	161.32	Cimino, Michael	1978	USA	War-Drama
78	2	Apocalypse Now	13.53	Coppola, Francis Ford	1979	USA	War-Drama-Adventure
79	2	Stalker	7.34	Tarkovsky, Andrei	1979	USSR	Science Fiction-Mystery
80	2	Alien	9.64	Scott, Ridley	1979	USA	Science Fiction-Horror
81	2	Monty Python's Life of Brian	4.79	Jones, Terry	1979	UK	Religious-Comedy
82	2	Raging Bull	166.71	Scorsese, Martin	1980	USA	Sport-Drama-Biography
83	2	The Shining	97.13	Kubrick, Stanley	1980	USA	Horror
84	2	The Empire Strikes Back	167.68	Kershner, Irvin	1980	USA	Science Fiction-Fantasy-Adventure
85	2	Kagemusha	136.06	Kurosawa, Akira	1980	Japan	War-Drama-History
86	2	Täältä tullaan elämä!	72.74	Tapio Suominen	1980	Finland	Drama
87	2	Raiders of the Lost Ark	6.97	Spielberg, Steven	1981	USA	Adventure-Action
88	2	Mad Max 2	56.65	Miller, George	1981	Australia	Science Fiction-Action-Adventure
89	2	Excalibur	16.99	Boorman, John	1981	UK	Fantasy-Adventure-Action
90	2	Das Boot	24.29	Petersen, Wolfgang	1981	West Germany	Action-Adventure-Drama
91	2	Reds	12.11	Beatty, Warren	1981	USA	History-Drama-Biography
92	2	Blade Runner	3.79	Scott, Ridley	1982	USA	Science Fiction-Thriller-Drama
93	2	Fanny and Alexander	43.33	Bergman, Ingmar	1982	Sweden	Drama
94	2	E.T. The Extra-Terrestrial	125.49	Spielberg, Steven	1982	USA	Science Fiction-Family
95	2	The Thing	46.87	Carpenter, John	1982	USA	Science Fiction-Action-Horror
96	2	Arvottomat	33.7	Mika Kaurismäki	1982	Finland	Drama
97	2	Scarface	22.71	De Palma, Brian	1983	USA	Drama-Crime
98	2	Once Upon a Time in America	5.59	Leone, Sergio	1984	Italy-USA	Drama-Crime
99	2	Paris, Texas	71.21	Wenders, Wim	1984	USA	Drama
100	2	This is Spinal Tap	17.71	Reiner, Rob	1984	USA	Comedy-Musical
101	2	Amadeus	38.18	Forman, Milos	1984	USA	Musical-Biography-Drama
102	2	The Terminator	23.74	Cameron, James	1984	USA	Science Fiction-Action
103	2	Brazil	19.3	Gilliam, Terry	1985	UK	Science Fiction-Fantasy
104	2	Ran	0.8	Kurosawa, Akira	1985	France-Japan	War-History-Drama
105	2	Back to the Future	35.21	Zemeckis, Robert	1985	USA	Science Fiction-Comedy
106	2	Calamari Union	17.5	Aki Kaurismäki	1985	Finland	Drama
107	2	Tuntematon sotilas	96.76	Rauni Mollberg	1985	Finland	War
108	2	Blue Velvet	102.42	Lynch, David	1986	USA	Mystery-Crime-Drama
109	2	Varjoja paratiisissa	8.47	Aki Kaurismäki	1986	Finland	Drama
110	2	Lumikuningatar	167.68	Päivi Hartzell	1986	Finland	Drama
111	2	Full Metal Jacket	127	Kubrick, Stanley	1987	USA	War-Drama-Action
112	2	Die Hard	7.74	McTiernan, John	1988	USA	Thriller-Action
113	2	The Last Temptation of Christ	1.49	Scorsese, Martin	1988	USA-Canada	Religious-Drama
114	2	Akira	32.64	Otomo, Katsuhiro	1988	Japan	Animated-Science Fiction-Action
115	2	Katsastus	9.64	Matti Ijäs	1988	Finland	Drama
116	2	Do the Right Thing	103.94	Lee, Spike	1989	USA	Drama-Comedy
117	2	The Cook, the Thief, His Wife & Her Lover	0.62	Greenaway, Peter	1989	UK-France	Drama
118	2	Dead Poets Society	4.55	Weir, Peter	1989	USA	Drama
119	2	GoodFellas	52.56	Scorsese, Martin	1990	USA	Drama-Crime
120	2	Miller's Crossing	24.24	Coen, Joel & Ethan Coen	1990	USA	Crime
121	2	Akira Kurosawa's Dreams	150.53	Kurosawa, Akira	1990	USA	Fantasy
122	2	Tulitikkutehtaan tyttö	66.77	Aki Kaurismäki	1990	Finland	Drama
123	2	The Silence of the Lambs	11.04	Demme, Jonathan	1991	USA	Thriller-Mystery
124	2	JFK	49.91	Stone, Oliver	1991	USA	History-Drama
125	2	Thelma & Louise	83.62	Scott, Ridley	1991	USA	Drama-Comedy-Adventure
126	2	Zombie ja kummitusjuna	43.33	Mika Kaurismäki	1991	Finland	Drama
127	2	Unforgiven	23.45	Eastwood, Clint	1992	USA	Western
128	2	Reservoir Dogs	93.73	Tarantino, Quentin	1992	USA	Drama-Crime-Thriller
129	2	Tuhlaajapoika	103.31	Veikko Aaltonen	1992	Finland	Drama
130	2	Takaisin ryssiin	12.11	Jari Halonen	1992	Finland	Drama
131	2	The Piano	0.22	Campion, Jane	1993	New Zealand-Australia-France	History-Drama-Romance
132	2	Schindler's List	3.78	Spielberg, Steven	1993	USA	War-History-Drama
133	2	Groundhog Day	30.52	Ramis, Harold	1993	USA	Romance-Fantasy-Comedy
134	2	Pulp Fiction	64.93	Tarantino, Quentin	1994	USA	Drama-Crime-Comedy
135	2	Forrest Gump	45.49	Zemeckis, Robert	1994	USA	Drama-Comedy
136	2	Léon	20.64	Besson, Luc	1994	France	Thriller-Crime
137	2	Heat	51.55	Mann, Michael	1995	USA	Thriller-Drama-Crime
138	2	Casino	49.07	Scorsese, Martin	1995	USA	Drama-Crime
139	2	The Bridges of Madison County	44.5	Eastwood, Clint	1995	USA	Romance-Drama
140	2	The Usual Suspects	14.98	Singer, Bryan	1995	USA	Thriller-Mystery-Crime
141	2	Fargo	3.86	Coen, Joel & Ethan Coen	1996	USA	Drama-Crime-Comedy
142	2	Trainspotting	0.54	Boyle, Danny	1996	UK	Drama-Comedy
143	2	Kauas pilvet karkaavat	27.58	Aki Kaurismäki	1996	Finland	Drama
144	2	L.A. Confidential	3.83	Hanson, Curtis	1997	USA	Thriller-Crime
145	2	Starship Troopers	5.95	Verhoeven, Paul	1997	USA	Science Fiction-Action-Adventure-War
146	2	Neitoperho	42.05	Auli Mantila	1997	Finland	Drama
147	2	Magnolia	3.47	Anderson, Paul Thomas	1999	USA	Drama
148	2	The Matrix	114.7	Wachowski, Lana & Lilly Wachowski	1999	USA-Australia	Science Fiction-Action-Adventure
149	2	Eyes Wide Shut	23.85	Kubrick, Stanley	1999	USA-UK	Thriller-Drama
150	2	Fight Club	6.8	Fincher, David	1999	USA-Germany	Drama
151	2	American Beauty	139.87	Mendes, Sam	1999	USA	Drama-Comedy
152	2	Pitkä kuuma kesä	6.97	Perttu Leppä	1999	Finland	Drama
153	2	Mulholland Dr.	3.33	Lynch, David	2001	France-USA	Mystery-Drama-Thriller
154	2	A.I. Artificial Intelligence	8.63	Spielberg, Steven	2001	USA	Science Fiction-Drama
155	2	Amélie	183.34	Jeunet, Jean-Pierre	2001	France-Germany	Romance-Comedy
156	2	Mies vailla menneisyyttä	37.22	Aki Kaurismäki	2002	Finland	Drama
157	2	Aleksis Kiven elämä	14.7	Jari Halonen	2002	Finland	Drama
158	2	Million Dollar Baby	37.11	Eastwood, Clint	2004	USA	Drama
159	2	Koirankynnen leikkaaja	4.79	Markku Pölönen	2004	Finland	Drama
160	2	Brokeback Mountain	134.34	Lee, Ang	2005	USA-Canada	Romance-Drama
161	2	A History of Violence	23.66	Cronenberg, David	2005	USA-Germany	Crime-Drama-Mystery
162	2	Paha maa	21.9	Aku Louhimies	2005	Finland	Drama
163	2	Äideistä parhain	125.49	Klaus Härö	2005	Finland	Drama
164	2	There Will Be Blood	117.9	Anderson, Paul Thomas	2007	USA	Drama
165	2	No Country for Old Men	19.93	Coen, Joel & Ethan Coen	2007	USA	Crime-Drama
166	2	Avatar	26.83	Cameron, James	2009	USA-UK	Action-Science Fiction-Adventure
167	2	Postia pappi Jaakobille	56.65	Klaus Härö	2009	Finland	Drama
168	2	Rare Exports	16.99	Jalmari Helander	2010	Finland	Thriller-Action
169	2	Hyvä poika	13.53	Zaida Bergroth	2011	Finland	Drama
